67,2,3,7,"1:25.296",85296
67,2,4,7,"1:25.076",85076
67,2,5,7,"1:24.744",84744
67,2,6,7,"1:24.617",84617
67,2,7,7,"1:24.396",84396
67,2,8,7,"1:24.264",84264
67,2,9,7,"1:24.069",84069
67,2,10,7,"1:24.050",84050
67,2,11,7,"1:23.982",83982
67,2,12,7,"1:24.159",84159
67,2,13,7,"1:23.945",83945
67,2,14,7,"1:23.847",83847
67,2,15,7,"1:23.628",83628
67,2,16,6,"1:23.730",83730
67,2,17,6,"1:23.708",83708
67,2,18,5,"1:23.750",83750
67,2,19,4,"1:23.685",83685
67,2,20,2,"1:23.294",83294
67,2,21,2,"1:27.236",87236
67,2,22,8,"1:47.744",107744
67,2,23,8,"1:24.213",84213
67,2,24,8,"1:24.207",84207
67,2,25,9,"1:28.304",88304
67,2,26,11,"1:36.068",96068
67,2,27,11,"1:24.197",84197
67,2,28,11,"1:24.359",84359
67,2,29,11,"1:24.071",84071
67,2,30,10,"1:24.133",84133
67,2,31,8,"1:24.664",84664
67,2,32,8,"1:24.912",84912
67,2,33,7,"1:23.714",83714
67,2,34,7,"1:23.617",83617
67,2,35,7,"1:23.461",83461
67,2,36,7,"1:23.443",83443
67,2,37,7,"1:23.647",83647
67,2,38,7,"1:23.412",83412
67,2,39,7,"1:23.372",83372
67,2,40,6,"1:26.772",86772
67,2,41,10,"1:45.104",105104
67,2,42,10,"1:24.181",84181
67,2,43,10,"1:24.387",84387
67,2,44,9,"1:25.015",85015
67,2,45,8,"1:24.415",84415
67,2,46,8,"1:24.107",84107
67,2,47,8,"1:24.841",84841
67,2,48,8,"1:24.182",84182
67,2,49,8,"1:24.532",84532
67,2,50,8,"1:24.163",84163
67,2,51,8,"1:24.926",84926
67,2,52,8,"1:23.986",83986
67,2,53,8,"1:24.091",84091
67,9,1,3,"1:29.712",89712
67,9,2,3,"1:25.499",85499
67,9,3,3,"1:24.954",84954
67,9,4,3,"1:24.873",84873
67,9,5,3,"1:24.407",84407
67,9,6,3,"1:24.289",84289
67,9,7,3,"1:24.102",84102
67,9,8,3,"1:23.865",83865
67,9,9,3,"1:24.077",84077
67,9,10,3,"1:24.258",84258
67,9,11,3,"1:24.304",84304
67,9,12,3,"1:23.763",83763
67,9,13,3,"1:23.757",83757
67,9,14,3,"1:23.887",83887
67,9,15,3,"1:23.680",83680
67,9,16,2,"1:23.906",83906
67,9,17,2,"1:23.700",83700
67,9,18,1,"1:23.446",83446
67,9,19,1,"1:23.655",83655
67,9,20,1,"1:23.525",83525
67,9,21,1,"1:23.111",83111
67,9,22,1,"1:26.960",86960
67,9,23,4,"1:47.583",107583
67,9,24,4,"1:24.219",84219
67,9,25,4,"1:24.193",84193
67,9,26,4,"1:24.100",84100
67,9,27,3,"1:24.864",84864
67,9,28,3,"1:24.200",84200
67,9,29,3,"1:24.109",84109
67,9,30,3,"1:24.164",84164
67,9,31,3,"1:23.898",83898
67,9,32,3,"1:23.999",83999
67,9,33,3,"1:24.019",84019
67,9,34,3,"1:23.928",83928
67,9,35,3,"1:23.753",83753
67,9,36,3,"1:23.875",83875
67,9,37,3,"1:23.863",83863
67,9,38,3,"1:23.928",83928
67,9,39,3,"1:24.513",84513
67,9,40,3,"1:24.085",84085
67,9,41,3,"1:27.287",87287
67,9,42,4,"1:45.959",105959
67,9,43,4,"1:23.631",83631
67,9,44,3,"1:24.635",84635
67,9,45,3,"1:24.358",84358
67,9,46,3,"1:25.198",85198
67,9,47,3,"1:24.530",84530
67,9,48,3,"1:24.488",84488
67,9,49,3,"1:24.489",84489
67,9,50,3,"1:24.465",84465
67,9,51,3,"1:24.627",84627
67,9,52,3,"1:24.860",84860
67,9,53,3,"1:24.839",84839
67,33,1,20,"1:38.338",98338
67,33,2,19,"1:29.007",89007
67,33,3,19,"1:27.968",87968
67,33,4,20,"1:27.853",87853
67,33,5,20,"1:26.851",86851
67,33,6,20,"1:26.937",86937
67,33,7,20,"1:26.989",86989
67,33,8,20,"1:26.122",86122
67,33,9,19,"1:27.354",87354
67,33,10,19,"1:26.066",86066
67,33,11,19,"1:26.207",86207
67,33,12,19,"1:25.816",85816
67,33,13,19,"1:26.172",86172
67,33,14,19,"1:25.888",85888
67,33,15,19,"1:26.012",86012
67,33,16,19,"1:26.292",86292
67,33,17,19,"1:25.501",85501
67,33,18,19,"1:25.728",85728
67,33,19,18,"1:25.467",85467
67,33,20,18,"1:25.793",85793
67,33,21,17,"1:25.348",85348
67,33,22,17,"1:25.188",85188
67,33,23,17,"1:25.311",85311
67,33,24,17,"1:25.269",85269
67,33,25,17,"1:24.905",84905
67,33,26,17,"1:25.168",85168
67,33,27,17,"1:24.822",84822
67,33,28,17,"1:28.883",88883
67,33,29,17,"1:52.682",112682
67,33,30,17,"1:26.201",86201
67,33,31,17,"1:25.934",85934
67,33,32,17,"1:26.004",86004
67,33,33,17,"1:26.331",86331
67,33,34,17,"1:26.672",86672
67,33,35,17,"1:26.828",86828
67,33,36,17,"1:28.664",88664
67,33,37,17,"1:26.842",86842
67,33,38,17,"1:27.043",87043
67,33,39,17,"1:27.323",87323
67,33,40,17,"1:31.614",91614
67,33,41,17,"2:09.727",129727
67,33,42,17,"1:30.069",90069
67,33,43,17,"1:33.807",93807
67,33,44,18,"2:07.906",127906
67,27,1,21,"1:38.583",98583
67,27,2,20,"1:30.174",90174
67,27,3,20,"1:26.956",86956
67,27,4,19,"1:26.744",86744
67,27,5,19,"1:26.265",86265
67,27,6,19,"1:27.149",87149
67,27,7,19,"1:26.629",86629
67,27,8,19,"1:25.841",85841
67,27,9,18,"1:26.244",86244
67,27,10,18,"1:25.977",85977
67,27,11,18,"1:26.113",86113
67,27,12,18,"1:25.759",85759
67,27,13,18,"1:25.711",85711
67,27,14,18,"1:25.905",85905
67,27,15,18,"1:25.744",85744
67,27,16,18,"1:25.709",85709
67,27,17,18,"1:25.494",85494
67,27,18,18,"1:25.652",85652
67,27,19,20,"1:37.026",97026
67,27,20,20,"2:24.469",144469
67,27,21,19,"1:26.522",86522
67,27,22,19,"1:26.462",86462
67,27,23,19,"1:26.684",86684
67,27,24,19,"1:26.715",86715
67,27,25,19,"1:26.843",86843
67,27,26,19,"1:27.313",87313
67,27,27,19,"1:27.022",87022
67,27,28,19,"1:27.844",87844
67,27,29,19,"1:29.742",89742
67,27,30,19,"1:26.809",86809
67,27,31,19,"1:27.100",87100
67,27,32,19,"1:28.887",88887
67,27,33,19,"1:27.812",87812
67,27,34,19,"1:27.707",87707
67,27,35,19,"1:28.642",88642
67,27,36,19,"1:31.376",91376
67,27,37,19,"1:28.935",88935
67,27,38,19,"1:30.909",90909
67,27,39,19,"1:29.286",89286
67,27,40,19,"1:33.797",93797
67,27,41,19,"1:28.773",88773
67,27,42,19,"1:27.332",87332
67,27,43,19,"1:28.805",88805
67,27,44,17,"1:32.405",92405
67,27,45,17,"1:31.550",91550
67,27,46,17,"1:29.456",89456
67,27,47,17,"1:34.517",94517
67,27,48,17,"1:29.522",89522
67,27,49,17,"1:29.314",89314
67,27,50,17,"1:28.066",88066
67,27,51,17,"1:27.957",87957
67,24,1,16,"1:36.887",96887
67,24,2,17,"1:28.742",88742
67,24,3,17,"1:27.798",87798
67,24,4,17,"1:27.376",87376
67,24,5,17,"1:26.929",86929
67,24,6,17,"1:26.625",86625
67,24,7,17,"1:26.044",86044
67,24,8,17,"1:25.717",85717
67,24,9,16,"1:26.237",86237
67,24,10,16,"1:25.849",85849
67,24,11,16,"1:26.272",86272
67,24,12,16,"1:25.656",85656
67,24,13,16,"1:25.657",85657
67,24,14,16,"1:25.500",85500
67,24,15,15,"1:25.819",85819
67,24,16,15,"1:25.488",85488
67,24,17,15,"1:25.402",85402
67,24,18,16,"1:27.176",87176
67,24,19,16,"1:25.599",85599
67,24,20,16,"1:25.335",85335
67,24,21,15,"1:25.783",85783
67,24,22,15,"1:25.371",85371
67,24,23,15,"1:24.993",84993
67,24,24,15,"1:25.188",85188
67,24,25,15,"1:25.059",85059
67,24,26,15,"1:25.341",85341
67,24,27,15,"1:25.237",85237
67,24,28,14,"1:25.506",85506
67,24,29,15,"1:26.316",86316
67,24,30,14,"1:30.312",90312
67,24,31,16,"1:50.140",110140
67,24,32,16,"1:26.001",86001
67,24,33,16,"1:25.912",85912
67,24,34,16,"1:25.443",85443
67,24,35,16,"1:25.318",85318
67,24,36,16,"1:25.311",85311
67,24,37,16,"1:25.447",85447
67,24,38,16,"1:25.532",85532
67,24,39,16,"1:25.593",85593
67,24,40,16,"1:26.340",86340
67,24,41,16,"1:25.250",85250
67,24,42,16,"1:26.152",86152
67,24,43,16,"1:25.681",85681
67,24,44,15,"1:25.748",85748
67,24,45,15,"1:25.279",85279
67,24,46,15,"1:25.948",85948
67,24,47,15,"1:25.336",85336
67,24,48,15,"1:25.508",85508
67,24,49,14,"1:25.923",85923
67,24,50,14,"1:25.278",85278
67,24,51,14,"1:25.017",85017
67,24,52,14,"1:24.764",84764
67,26,1,15,"1:36.484",96484
67,26,2,15,"1:28.379",88379
67,26,3,15,"1:27.450",87450
67,26,4,15,"1:27.116",87116
67,26,5,15,"1:26.864",86864
67,26,6,15,"1:26.415",86415
67,26,7,15,"1:26.102",86102
67,26,8,15,"1:25.746",85746
67,26,9,14,"1:26.025",86025
67,26,10,14,"1:25.824",85824
67,26,11,14,"1:26.125",86125
67,26,12,14,"1:25.777",85777
67,26,13,14,"1:25.508",85508
67,26,14,14,"1:25.724",85724
67,26,15,13,"1:25.650",85650
67,26,16,13,"1:25.558",85558
67,26,17,13,"1:25.751",85751
67,26,18,13,"1:25.277",85277
67,26,19,13,"1:25.620",85620
67,26,20,13,"1:25.414",85414
67,26,21,13,"1:25.130",85130
67,26,22,13,"1:25.825",85825
67,26,23,13,"1:25.249",85249
67,26,24,12,"1:25.340",85340
67,26,25,12,"1:25.855",85855
67,26,26,12,"1:25.147",85147
67,26,27,12,"1:25.361",85361
67,26,28,12,"1:25.394",85394
67,26,29,13,"1:28.085",88085
67,26,30,15,"1:50.370",110370
67,26,31,14,"1:29.459",89459
67,26,32,14,"1:26.109",86109
67,26,33,14,"1:25.686",85686
67,26,34,14,"1:25.440",85440
67,26,35,14,"1:25.320",85320
67,26,36,14,"1:25.342",85342
67,26,37,14,"1:25.568",85568
67,26,38,14,"1:25.372",85372
67,26,39,14,"1:25.502",85502
67,26,40,14,"1:25.120",85120
67,26,41,14,"1:25.890",85890
67,26,42,14,"1:25.611",85611
67,26,43,14,"1:25.262",85262
67,26,44,13,"1:26.066",86066
67,26,45,13,"1:25.439",85439
67,26,46,13,"1:27.245",87245
67,26,47,13,"1:25.369",85369
67,26,48,13,"1:25.643",85643
67,26,49,13,"1:25.687",85687
67,26,50,13,"1:25.094",85094
67,26,51,13,"1:25.344",85344
67,26,52,13,"1:25.563",85563
67,11,1,22,"1:43.861",103861
67,11,2,22,"1:26.981",86981
67,11,3,22,"1:27.238",87238
67,11,4,22,"1:29.482",89482
67,11,5,21,"1:27.236",87236
67,11,6,21,"1:26.949",86949
67,11,7,21,"1:26.988",86988
67,11,8,21,"1:26.626",86626
67,11,9,20,"1:26.588",86588
67,11,10,20,"1:26.582",86582
67,11,11,20,"1:26.298",86298
67,11,12,20,"1:26.540",86540
67,11,13,20,"1:26.367",86367
67,11,14,20,"1:26.032",86032
67,11,15,20,"1:25.676",85676
67,11,16,20,"1:25.783",85783
67,11,17,20,"1:26.375",86375
67,11,18,20,"1:25.772",85772
67,11,19,19,"1:26.256",86256
67,11,20,19,"1:26.079",86079
67,11,21,18,"1:26.202",86202
67,11,22,18,"1:25.793",85793
67,11,23,18,"1:27.116",87116
67,11,24,18,"1:27.704",87704
67,11,25,18,"1:31.002",91002
67,11,26,18,"1:55.112",115112
67,11,27,18,"1:31.239",91239
67,11,28,18,"1:28.568",88568
67,11,29,18,"1:31.148",91148
67,11,30,18,"1:28.906",88906
67,11,31,18,"1:29.878",89878
67,11,32,18,"1:28.506",88506
67,11,33,18,"1:29.636",89636
67,11,34,18,"1:30.082",90082
67,11,35,18,"1:29.212",89212
67,11,36,18,"1:29.831",89831
67,11,37,18,"1:29.205",89205
67,11,38,18,"1:28.920",88920
67,11,39,18,"1:28.563",88563
67,11,40,18,"1:29.539",89539
67,11,41,18,"1:34.346",94346
67,11,42,18,"1:29.044",89044
67,11,43,18,"1:29.599",89599
67,11,44,16,"1:28.700",88700
67,11,45,16,"1:29.238",89238
67,11,46,16,"1:29.624",89624
67,11,47,16,"1:28.160",88160
67,11,48,16,"1:30.082",90082
67,11,49,16,"1:27.910",87910
67,11,50,16,"1:28.882",88882
67,11,51,16,"1:29.887",89887
67,29,1,19,"1:38.291",98291
67,29,2,21,"1:30.482",90482
67,29,3,21,"1:28.995",88995
67,29,4,21,"1:29.556",89556
67,29,5,22,"1:28.968",88968
67,29,6,22,"1:27.569",87569
67,29,7,22,"1:27.454",87454
67,29,8,22,"1:26.808",86808
67,29,9,21,"1:27.210",87210
67,29,10,21,"1:26.706",86706
67,29,11,21,"1:28.659",88659
67,29,12,21,"1:28.003",88003
67,29,13,21,"1:27.367",87367
67,29,14,21,"1:26.849",86849
67,29,15,21,"1:26.548",86548
67,29,16,21,"1:26.963",86963
67,29,17,21,"1:27.239",87239
67,29,18,21,"1:32.643",92643
68,4,1,1,"1:48.445",108445
68,4,2,1,"1:45.236",105236
68,4,3,1,"1:44.824",104824
68,4,4,1,"1:44.873",104873
68,4,5,1,"1:44.747",104747
68,4,6,1,"1:45.194",105194
68,4,7,1,"1:44.936",104936
68,4,8,1,"1:44.850",104850
68,4,9,1,"1:44.752",104752
68,4,10,1,"1:45.070",105070
68,4,11,1,"1:44.916",104916
68,4,12,1,"1:44.658",104658
68,4,13,1,"1:44.681",104681
68,4,14,1,"1:44.599",104599
68,4,15,1,"1:44.772",104772
68,4,16,1,"1:48.447",108447
68,4,17,1,"1:45.259",105259
68,4,18,1,"1:45.188",105188
68,4,19,1,"1:44.827",104827
68,4,20,1,"1:45.443",105443
68,4,21,1,"1:44.405",104405
68,4,22,1,"1:48.478",108478
68,4,23,2,"2:08.893",128893
68,4,24,1,"1:46.346",106346
68,4,25,1,"1:46.912",106912
68,4,26,1,"1:47.213",107213
68,4,27,1,"1:47.143",107143
68,4,28,1,"1:47.655",107655
68,4,29,1,"1:46.108",106108
68,4,30,2,"1:45.765",105765
68,4,31,3,"1:45.626",105626
68,4,32,3,"1:43.970",103970
68,4,33,3,"1:43.802",103802
68,4,34,3,"1:43.370",103370
68,4,35,3,"1:47.115",107115
68,4,36,6,"2:21.257",141257
68,4,37,5,"1:43.777",103777
68,4,38,4,"1:41.512",101512
68,4,39,4,"1:41.220",101220
68,4,40,4,"1:41.039",101039
68,4,41,3,"1:40.521",100521
68,4,42,3,"1:39.400",99400
68,4,43,3,"1:39.163",99163
68,4,44,3,"1:39.157",99157
68,4,45,3,"1:38.525",98525
68,4,46,3,"1:38.443",98443
68,4,47,3,"1:38.412",98412
68,4,48,2,"1:38.353",98353
68,4,49,2,"1:37.586",97586
68,4,50,2,"1:38.658",98658
68,4,51,2,"1:37.740",97740
68,4,52,2,"1:37.623",97623
68,4,53,2,"1:37.700",97700
68,4,54,2,"1:38.840",98840
68,4,55,2,"1:43.174",103174
68,4,56,2,"1:45.250",105250
68,21,1,2,"1:51.138",111138
68,21,2,2,"1:46.490",106490
68,21,3,2,"1:46.177",106177
68,21,4,2,"1:45.688",105688
68,21,5,2,"1:45.380",105380
68,21,6,2,"1:45.307",105307
68,21,7,2,"1:45.949",105949
68,21,8,2,"1:45.723",105723
68,21,9,2,"1:46.241",106241
68,21,10,2,"1:46.381",106381
68,21,11,2,"1:46.732",106732
68,21,12,2,"1:46.930",106930
68,21,13,3,"1:47.443",107443
68,21,14,3,"1:46.330",106330
68,21,15,3,"1:46.676",106676
68,21,16,3,"1:45.772",105772
68,21,17,2,"1:45.115",105115
68,21,18,2,"1:45.258",105258
68,21,19,2,"1:44.977",104977
68,21,20,2,"1:44.500",104500
68,21,21,2,"1:44.462",104462
68,21,22,2,"1:44.164",104164
68,21,23,1,"1:47.337",107337
68,21,24,2,"2:04.324",124324
68,21,25,2,"1:46.110",106110
68,21,26,2,"1:43.555",103555
68,21,27,2,"1:43.952",103952
68,21,28,2,"1:45.085",105085
68,21,29,2,"1:46.200",106200
68,21,30,1,"1:44.270",104270
68,21,31,1,"1:42.253",102253
68,21,32,1,"1:41.960",101960
68,21,33,1,"1:41.742",101742
68,21,34,1,"1:41.322",101322
68,21,35,1,"1:41.374",101374
68,21,36,1,"1:43.673",103673
68,21,37,1,"1:42.738",102738
68,21,38,1,"1:42.494",102494
68,21,39,1,"1:42.085",102085
68,21,40,1,"1:42.000",102000
68,21,41,1,"1:46.715",106715
68,21,42,2,"2:09.862",129862
68,21,43,2,"1:42.814",102814
68,21,44,2,"1:41.416",101416
68,21,45,2,"1:40.545",100545
68,21,46,2,"1:40.996",100996
68,21,47,2,"1:40.880",100880
68,21,48,3,"1:42.023",102023
68,21,49,3,"1:39.948",99948
68,21,50,3,"1:40.024",100024
68,21,51,3,"1:39.882",99882
68,21,52,3,"1:41.178",101178
68,21,53,3,"1:39.332",99332
68,21,54,3,"1:43.035",103035
68,21,55,3,"1:52.511",112511
68,21,56,3,"2:00.476",120476
68,8,1,3,"1:51.972",111972
68,8,2,3,"1:46.346",106346
68,8,3,3,"1:46.448",106448
68,8,4,3,"1:45.912",105912
68,8,5,3,"1:45.787",105787
68,8,6,3,"1:45.426",105426
68,8,7,3,"1:45.716",105716
68,8,8,3,"1:45.882",105882
68,8,9,3,"1:45.934",105934
68,8,10,3,"1:46.014",106014
68,8,11,3,"1:46.516",106516
68,8,12,3,"1:46.753",106753
68,8,13,2,"1:44.921",104921
68,8,14,2,"1:44.094",104094
68,8,15,2,"1:44.287",104287
68,8,16,2,"1:48.425",108425
68,8,17,5,"2:08.356",128356
68,8,18,4,"1:45.825",105825
68,37,1,7,"1:55.852",115852
68,37,2,7,"1:48.200",108200
68,37,3,7,"1:47.183",107183
68,37,4,7,"1:46.833",106833
68,37,5,7,"1:47.280",107280
68,37,6,7,"1:47.021",107021
68,37,7,7,"1:47.006",107006
68,37,8,7,"1:47.127",107127
68,37,9,7,"1:47.222",107222
68,37,10,7,"1:46.954",106954
68,37,11,7,"1:47.000",107000
68,37,12,7,"1:46.689",106689
68,37,13,7,"1:46.650",106650
68,37,14,7,"1:46.161",106161
68,37,15,6,"1:46.384",106384
68,37,16,6,"1:46.259",106259
68,37,17,6,"1:50.330",110330
68,37,18,8,"2:07.339",127339
68,37,19,7,"1:46.681",106681
68,37,20,8,"1:47.504",107504
68,37,21,8,"1:47.847",107847
68,37,22,7,"1:46.689",106689
68,37,23,8,"1:47.507",107507
68,37,24,8,"1:45.675",105675
68,37,25,7,"1:44.900",104900
68,37,26,7,"1:44.373",104373
68,37,27,7,"1:43.912",103912
68,37,28,7,"1:43.765",103765
68,37,29,7,"1:44.406",104406
68,37,30,6,"1:43.617",103617
68,37,31,6,"1:42.611",102611
68,37,32,6,"1:42.624",102624
68,37,33,6,"1:41.690",101690
68,37,34,6,"1:42.598",102598
68,37,35,6,"1:41.528",101528
68,37,36,5,"1:46.590",106590
68,37,37,8,"2:24.992",144992
68,37,38,8,"1:42.996",102996
68,37,39,8,"1:41.025",101025
68,37,40,7,"1:44.284",104284
68,37,41,7,"1:41.372",101372
68,37,42,7,"1:41.079",101079
68,37,43,7,"1:39.741",99741
68,37,44,7,"1:39.709",99709
68,37,45,7,"1:39.149",99149
68,37,46,7,"1:39.884",99884
68,37,47,7,"1:40.174",100174
68,37,48,7,"1:39.429",99429
68,37,49,6,"1:40.460",100460
68,37,50,6,"1:39.448",99448
68,37,51,6,"1:39.871",99871
68,37,52,6,"1:39.791",99791
68,37,53,6,"1:40.175",100175
68,37,54,7,"1:44.090",104090
68,37,55,7,"1:50.537",110537
68,37,56,5,"1:59.671",119671
68,30,1,6,"1:54.851",114851
68,30,2,6,"1:48.023",108023
68,30,3,6,"1:47.186",107186
68,30,4,6,"1:46.921",106921
68,30,5,6,"1:47.482",107482
68,30,6,6,"1:46.942",106942
68,30,7,6,"1:46.936",106936
68,30,8,5,"1:46.465",106465
68,30,9,5,"1:45.323",105323
68,30,10,5,"1:45.131",105131
68,30,11,5,"1:45.291",105291
68,30,12,5,"1:45.201",105201
68,30,13,4,"1:46.549",106549
68,30,14,4,"1:44.833",104833
68,30,15,4,"1:44.531",104531
68,30,16,4,"1:44.713",104713
68,30,17,3,"1:44.793",104793
68,30,18,3,"1:44.475",104475
68,30,19,3,"1:44.700",104700
68,30,20,3,"1:44.633",104633
68,30,21,3,"1:48.828",108828
68,30,22,3,"2:05.385",125385
68,30,23,3,"1:43.874",103874
68,30,24,3,"1:43.501",103501
68,30,25,3,"1:45.309",105309
68,30,26,3,"1:43.382",103382
68,30,27,3,"1:43.535",103535
68,30,28,3,"1:45.025",105025
68,30,29,3,"1:45.854",105854
68,30,30,3,"1:45.229",105229
68,30,31,2,"1:42.498",102498
68,30,32,2,"1:42.388",102388
68,30,33,2,"1:42.171",102171
68,30,34,2,"1:41.650",101650
68,30,35,2,"1:40.997",100997
68,30,36,2,"1:42.308",102308
68,30,37,2,"1:42.874",102874
68,30,38,2,"1:42.004",102004
68,30,39,2,"1:42.093",102093
68,30,40,2,"1:46.850",106850
68,30,41,2,"2:03.163",123163
68,30,42,1,"1:40.384",100384
68,30,43,1,"1:40.404",100404
68,30,44,1,"1:40.837",100837
68,30,45,1,"1:39.280",99280
68,30,46,1,"1:42.071",102071
68,30,47,1,"1:39.894",99894
68,30,48,1,"1:38.752",98752
68,30,49,1,"1:38.693",98693
68,30,50,1,"1:38.553",98553
68,30,51,1,"1:38.751",98751
68,30,52,1,"1:39.665",99665
68,30,53,1,"1:38.578",98578
68,30,54,1,"1:39.874",99874
68,30,55,1,"1:44.375",104375
68,30,56,1,"1:48.739",108739
68,13,1,16,"2:03.685",123685
68,13,2,17,"1:51.185",111185
68,13,3,17,"1:50.293",110293
68,13,4,17,"1:48.492",108492
68,13,5,17,"1:48.694",108694
68,13,6,17,"1:48.393",108393
68,13,7,17,"1:50.499",110499
68,13,8,17,"1:47.825",107825
68,13,9,16,"1:49.059",109059
68,13,10,15,"1:49.163",109163
68,13,11,14,"1:48.899",108899
68,13,12,13,"1:48.501",108501
68,13,13,13,"1:46.303",106303
68,13,14,12,"1:46.721",106721
68,13,15,12,"1:45.702",105702
68,13,16,12,"1:46.295",106295
68,13,17,12,"1:47.481",107481
68,13,18,11,"1:46.757",106757
68,13,19,10,"1:45.100",105100
68,13,20,9,"1:46.457",106457
68,13,21,9,"1:45.842",105842
68,13,22,8,"1:45.364",105364
68,13,23,7,"1:45.883",105883
68,13,24,7,"1:43.189",103189
68,13,25,6,"1:43.156",103156
68,13,26,5,"1:42.962",102962
68,13,27,5,"1:43.146",103146
68,13,28,5,"1:43.395",103395
68,13,29,5,"1:48.468",108468
68,13,30,10,"2:08.668",128668
68,13,31,9,"1:44.262",104262
68,13,32,9,"1:44.278",104278
68,13,33,9,"1:42.548",102548
68,13,34,9,"1:47.941",107941
68,13,35,9,"2:11.286",131286
68,13,36,9,"1:45.276",105276
68,13,37,9,"1:42.689",102689
68,13,38,9,"1:41.910",101910
68,13,39,9,"1:40.684",100684
68,13,40,9,"1:48.829",108829
68,13,41,9,"1:39.850",99850
68,13,42,9,"1:39.397",99397
68,13,43,9,"1:41.087",101087
68,13,44,9,"1:40.781",100781
68,23,1,15,"2:03.053",123053
68,23,2,16,"1:51.155",111155
68,23,3,16,"1:50.278",110278
68,23,4,16,"1:48.503",108503
68,23,5,16,"1:48.603",108603
68,23,6,16,"1:48.463",108463
68,23,7,16,"1:49.790",109790
68,23,8,16,"1:48.488",108488
68,23,9,17,"1:50.020",110020
68,23,10,17,"1:49.578",109578
68,23,11,17,"1:49.933",109933
68,23,12,17,"1:49.407",109407
68,23,13,17,"1:49.594",109594
68,23,14,17,"1:49.285",109285
68,23,15,17,"1:48.420",108420
68,23,16,17,"1:47.353",107353
68,23,17,17,"1:46.834",106834
68,23,18,17,"1:46.719",106719
68,23,19,16,"1:46.725",106725
68,23,20,14,"1:46.480",106480
68,23,21,14,"1:45.529",105529
68,23,22,14,"1:46.397",106397
68,23,23,14,"1:45.495",105495
68,23,24,15,"1:49.690",109690
68,23,25,18,"2:27.288",147288
68,23,26,17,"1:58.074",118074
68,23,27,18,"1:57.491",117491
68,23,28,18,"1:52.340",112340
68,23,29,17,"1:52.324",112324
68,23,30,17,"1:46.243",106243
68,23,31,17,"1:45.280",105280
68,23,32,17,"1:44.175",104175
68,23,33,17,"1:41.656",101656
68,23,34,16,"1:45.194",105194
68,23,35,16,"1:42.463",102463
68,23,36,16,"1:40.396",100396
68,23,37,16,"1:41.551",101551
68,23,38,16,"1:40.342",100342
